Sub-branch INTERRUPTED (thread 8, pair1 5 orient1 1 pair2 8 orient2 1): 3300330752 nodes, 22210432 C3-valid, 0 solutions, 1110s elapsed
Sub-branch INTERRUPTED (thread 12, pair1 5 orient1 1 pair2 11 orient2 0): 3300330715 nodes, 628752 C3-valid, 0 solutions, 1112s elapsed
Sub-branch INTERRUPTED (thread 29, pair1 5 orient1 1 pair2 21 orient2 0): 3300330749 nodes, 8382934 C3-valid, 0 solutions, 1112s elapsed
Sub-branch INTERRUPTED (thread 38, pair1 5 orient1 1 pair2 26 orient2 0): 3300330706 nodes, 6119628 C3-valid, 0 solutions, 1112s elapsed
Sub-branch INTERRUPTED (thread 41, pair1 5 orient1 1 pair2 27 orient2 1): 3300330727 nodes, 0 C3-valid, 0 solutions, 1113s elapsed
Sub-branch INTERRUPTED (thread 56, pair1 7 orient1 0 pair2 4 orient2 1): 3300330714 nodes, 28102028 C3-valid, 0 solutions, 1114s elapsed
Sub-branch INTERRUPTED (thread 28, pair1 5 orient1 1 pair2 20 orient2 1): 3300330743 nodes, 700616 C3-valid, 0 solutions, 1123s elapsed
Sub-branch INTERRUPTED (thread 47, pair1 5 orient1 1 pair2 30 orient2 1): 3300330743 nodes, 5428276 C3-valid, 0 solutions, 1126s elapsed
Sub-branch INTERRUPTED (thread 7, pair1 5 orient1 1 pair2 8 orient2 0): 3300330752 nodes, 22210432 C3-valid, 0 solutions, 1127s elapsed
Sub-branch INTERRUPTED (thread 16, pair1 5 orient1 1 pair2 13 orient2 1): 3300330720 nodes, 50451554 C3-valid, 0 solutions, 1128s elapsed
Sub-branch INTERRUPTED (thread 13, pair1 5 orient1 1 pair2 11 orient2 1): 3300330724 nodes, 601432 C3-valid, 0 solutions, 1129s elapsed
Sub-branch INTERRUPTED (thread 26, pair1 5 orient1 1 pair2 19 orient2 1): 3300330731 nodes, 0 C3-valid, 0 solutions, 1133s elapsed
Sub-branch INTERRUPTED (thread 44, pair1 5 orient1 1 pair2 29 orient2 0): 3300330724 nodes, 0 C3-valid, 0 solutions, 1141s elapsed
Sub-branch INTERRUPTED (thread 30, pair1 5 orient1 1 pair2 21 orient2 1): 3300330720 nodes, 18987088 C3-valid, 0 solutions, 1149s elapsed
Sub-branch INTERRUPTED (thread 18, pair1 5 orient1 1 pair2 14 orient2 1): 3300330753 nodes, 68999796 C3-valid, 0 solutions, 1153s elapsed
Sub-branch INTERRUPTED (thread 34, pair1 5 orient1 1 pair2 24 orient2 0): 3300330723 nodes, 122853372 C3-valid, 0 solutions, 1158s elapsed
Sub-branch INTERRUPTED (thread 11, pair1 5 orient1 1 pair2 10 orient2 1): 3300330752 nodes, 702336 C3-valid, 0 solutions, 1161s elapsed
Sub-branch INTERRUPTED (thread 32, pair1 5 orient1 0 pair2 17 orient2 0): 3300330752 nodes, 315350176 C3-valid, 0 solutions, 1169s elapsed
Sub-branch INTERRUPTED (thread 40, pair1 5 orient1 1 pair2 27 orient2 0): 3300330717 nodes, 0 C3-valid, 0 solutions, 1173s elapsed
Sub-branch INTERRUPTED (thread 20, pair1 5 orient1 1 pair2 15 orient2 1): 3300330739 nodes, 0 C3-valid, 0 solutions, 1187s elapsed
Sub-branch INTERRUPTED (thread 0, pair1 5 orient1 1 pair2 3 orient2 1): 3300330724 nodes, 9415200 C3-valid, 0 solutions, 1189s elapsed
Sub-branch INTERRUPTED (thread 21, pair1 5 orient1 1 pair2 16 orient2 1): 3300330752 nodes, 54613888 C3-valid, 0 solutions, 1190s elapsed
Sub-branch INTERRUPTED (thread 27, pair1 5 orient1 1 pair2 20 orient2 0): 3300330721 nodes, 440912 C3-valid, 0 solutions, 1192s elapsed
Sub-branch INTERRUPTED (thread 10, pair1 5 orient1 1 pair2 10 orient2 0): 3300330715 nodes, 628752 C3-valid, 0 solutions, 1197s elapsed
Sub-branch INTERRUPTED (thread 31, pair1 5 orient1 1 pair2 22 orient2 1): 3300330725 nodes, 9514024 C3-valid, 0 solutions, 1202s elapsed
Sub-branch INTERRUPTED (thread 43, pair1 5 orient1 1 pair2 28 orient2 1): 3300330722 nodes, 0 C3-valid, 0 solutions, 1204s elapsed
Sub-branch INTERRUPTED (thread 52, pair1 7 orient1 0 pair2 2 orient2 1): 3300330649 nodes, 2234296 C3-valid, 0 solutions, 1213s elapsed
Sub-branch INTERRUPTED (thread 55, pair1 7 orient1 0 pair2 4 orient2 0): 3300330735 nodes, 0 C3-valid, 0 solutions, 1218s elapsed
Sub-branch INTERRUPTED (thread 51, pair1 7 orient1 0 pair2 1 orient2 1): 3300330751 nodes, 2639920 C3-valid, 0 solutions, 1219s elapsed
Sub-branch INTERRUPTED (thread 42, pair1 5 orient1 1 pair2 28 orient2 0): 3300330727 nodes, 0 C3-valid, 0 solutions, 1222s elapsed
Sub-branch INTERRUPTED (thread 61, pair1 7 orient1 0 pair2 8 orient2 0): 3300330654 nodes, 2925288 C3-valid, 0 solutions, 1226s elapsed
Sub-branch INTERRUPTED (thread 49, pair1 7 orient1 1 pair2 5 orient2 1): 3300330714 nodes, 6469384 C3-valid, 0 solutions, 1226s elapsed
Sub-branch INTERRUPTED (thread 59, pair1 7 orient1 1 pair2 11 orient2 1): 3300330714 nodes, 0 C3-valid, 0 solutions, 1232s elapsed
Sub-branch INTERRUPTED (thread 53, pair1 7 orient1 1 pair2 8 orient2 1): 3300330643 nodes, 3706888 C3-valid, 0 solutions, 1233s elapsed
Sub-branch INTERRUPTED (thread 58, pair1 7 orient1 1 pair2 11 orient2 0): 3300330662 nodes, 0 C3-valid, 0 solutions, 1235s elapsed
Sub-branch INTERRUPTED (thread 17, pair1 5 orient1 1 pair2 14 orient2 0): 3300330716 nodes, 62167568 C3-valid, 0 solutions, 1236s elapsed
Sub-branch INTERRUPTED (thread 4, pair1 7 orient1 0 pair2 11 orient2 1): 3300330714 nodes, 0 C3-valid, 0 solutions, 1237s elapsed
Sub-branch INTERRUPTED (thread 50, pair1 7 orient1 1 pair2 6 orient2 0): 3300330751 nodes, 4387232 C3-valid, 0 solutions, 1237s elapsed
Sub-branch INTERRUPTED (thread 6, pair1 5 orient1 1 pair2 7 orient2 1): 3300330722 nodes, 8383096 C3-valid, 0 solutions, 1239s elapsed
Sub-branch INTERRUPTED (thread 5, pair1 7 orient1 0 pair2 12 orient2 0): 3300330698 nodes, 0 C3-valid, 0 solutions, 1239s elapsed
Sub-branch INTERRUPTED (thread 36, pair1 7 orient1 0 pair2 29 orient2 0): 3300330668 nodes, 0 C3-valid, 0 solutions, 1243s elapsed
Sub-branch INTERRUPTED (thread 54, pair1 7 orient1 1 pair2 9 orient2 0): 3300330725 nodes, 0 C3-valid, 0 solutions, 1244s elapsed
Sub-branch INTERRUPTED (thread 19, pair1 7 orient1 0 pair2 20 orient2 0): 3300330673 nodes, 0 C3-valid, 0 solutions, 1244s elapsed
Sub-branch INTERRUPTED (thread 35, pair1 5 orient1 1 pair2 24 orient2 1): 3300330712 nodes, 250577173 C3-valid, 0 solutions, 1244s elapsed
Sub-branch INTERRUPTED (thread 2, pair1 7 orient1 0 pair2 10 orient2 1): 3300330694 nodes, 0 C3-valid, 0 solutions, 1245s elapsed
Sub-branch INTERRUPTED (thread 1, pair1 7 orient1 0 pair2 10 orient2 0): 3300330702 nodes, 0 C3-valid, 0 solutions, 1246s elapsed
Sub-branch INTERRUPTED (thread 37, pair1 7 orient1 0 pair2 29 orient2 1): 3300330766 nodes, 0 C3-valid, 0 solutions, 1248s elapsed
Sub-branch INTERRUPTED (thread 39, pair1 7 orient1 0 pair2 31 orient2 0): 3300330632 nodes, 438880 C3-valid, 0 solutions, 1249s elapsed
Sub-branch INTERRUPTED (thread 24, pair1 7 orient1 0 pair2 22 orient2 1): 3300330745 nodes, 2413184 C3-valid, 0 solutions, 1249s elapsed
Sub-branch INTERRUPTED (thread 33, pair1 7 orient1 0 pair2 27 orient2 0): 3300330731 nodes, 0 C3-valid, 0 solutions, 1250s elapsed
Sub-branch INTERRUPTED (thread 3, pair1 7 orient1 0 pair2 11 orient2 0): 3300330662 nodes, 0 C3-valid, 0 solutions, 1251s elapsed
Sub-branch INTERRUPTED (thread 60, pair1 7 orient1 1 pair2 12 orient2 1): 3300330706 nodes, 0 C3-valid, 0 solutions, 1252s elapsed
Sub-branch INTERRUPTED (thread 57, pair1 7 orient1 1 pair2 10 orient2 1): 3300330702 nodes, 0 C3-valid, 0 solutions, 1253s elapsed
Sub-branch INTERRUPTED (thread 48, pair1 7 orient1 1 pair2 5 orient2 0): 3300330751 nodes, 7216816 C3-valid, 0 solutions, 1253s elapsed
Sub-branch INTERRUPTED (thread 45, pair1 5 orient1 1 pair2 29 orient2 1): 3300330718 nodes, 0 C3-valid, 0 solutions, 1257s elapsed
Sub-branch INTERRUPTED (thread 23, pair1 7 orient1 0 pair2 22 orient2 0): 3300330649 nodes, 2168192 C3-valid, 0 solutions, 1258s elapsed
Sub-branch INTERRUPTED (thread 9, pair1 7 orient1 0 pair2 14 orient2 1): 3300330715 nodes, 18391440 C3-valid, 0 solutions, 1261s elapsed
Sub-branch INTERRUPTED (thread 63, pair1 7 orient1 1 pair2 14 orient2 0): 3300330707 nodes, 11699380 C3-valid, 0 solutions, 1261s elapsed
Sub-branch INTERRUPTED (thread 29, pair1 7 orient1 0 pair2 25 orient2 0): 3300330644 nodes, 0 C3-valid, 0 solutions, 1262s elapsed
Sub-branch INTERRUPTED (thread 25, pair1 7 orient1 0 pair2 23 orient2 0): 3300330721 nodes, 9734952 C3-valid, 0 solutions, 1264s elapsed
Sub-branch INTERRUPTED (thread 56, pair1 7 orient1 1 pair2 10 orient2 0): 3300330694 nodes, 0 C3-valid, 0 solutions, 1266s elapsed
Sub-branch INTERRUPTED (thread 41, pair1 7 orient1 1 pair2 1 orient2 0): 3300330714 nodes, 2389552 C3-valid, 0 solutions, 1266s elapsed
Sub-branch INTERRUPTED (thread 8, pair1 7 orient1 0 pair2 14 orient2 0): 3300330707 nodes, 11699380 C3-valid, 0 solutions, 1268s elapsed
Sub-branch INTERRUPTED (thread 38, pair1 7 orient1 0 pair2 30 orient2 1): 3300330647 nodes, 1246872 C3-valid, 0 solutions, 1269s elapsed
Sub-branch INTERRUPTED (thread 62, pair1 7 orient1 1 pair2 13 orient2 1): 3300330738 nodes, 10355440 C3-valid, 0 solutions, 1269s elapsed
Sub-branch INTERRUPTED (thread 12, pair1 7 orient1 0 pair2 16 orient2 0): 3300330714 nodes, 14383016 C3-valid, 0 solutions, 1272s elapsed
Sub-branch INTERRUPTED (thread 46, pair1 7 orient1 1 pair2 4 orient2 0): 3300330714 nodes, 28102028 C3-valid, 0 solutions, 1278s elapsed
Sub-branch INTERRUPTED (thread 47, pair1 7 orient1 1 pair2 4 orient2 1): 3300330735 nodes, 0 C3-valid, 0 solutions, 1278s elapsed
Sub-branch INTERRUPTED (thread 16, pair1 7 orient1 0 pair2 18 orient2 1): 3300330721 nodes, 0 C3-valid, 0 solutions, 1283s elapsed
Sub-branch INTERRUPTED (thread 7, pair1 7 orient1 0 pair2 13 orient2 1): 3300330738 nodes, 10355440 C3-valid, 0 solutions, 1287s elapsed
Sub-branch INTERRUPTED (thread 13, pair1 7 orient1 0 pair2 16 orient2 1): 3300330714 nodes, 14383016 C3-valid, 0 solutions, 1290s elapsed
Sub-branch INTERRUPTED (thread 44, pair1 7 orient1 1 pair2 3 orient2 0): 3300330642 nodes, 2234296 C3-valid, 0 solutions, 1292s elapsed
Sub-branch INTERRUPTED (thread 26, pair1 7 orient1 0 pair2 23 orient2 1): 3300330722 nodes, 10344520 C3-valid, 0 solutions, 1296s elapsed
Sub-branch INTERRUPTED (thread 30, pair1 7 orient1 0 pair2 25 orient2 1): 3300330715 nodes, 0 C3-valid, 0 solutions, 1298s elapsed
Sub-branch INTERRUPTED (thread 18, pair1 7 orient1 0 pair2 19 orient2 1): 3300330642 nodes, 0 C3-valid, 0 solutions, 1304s elapsed
Sub-branch INTERRUPTED (thread 34, pair1 7 orient1 0 pair2 27 orient2 1): 3300330727 nodes, 0 C3-valid, 0 solutions, 1309s elapsed
Sub-branch INTERRUPTED (thread 11, pair1 7 orient1 0 pair2 15 orient2 1): 3300330733 nodes, 0 C3-valid, 0 solutions, 1319s elapsed
Sub-branch INTERRUPTED (thread 22, pair1 5 orient1 1 pair2 17 orient2 1): 3300330715 nodes, 304991980 C3-valid, 0 solutions, 1326s elapsed
Sub-branch INTERRUPTED (thread 40, pair1 7 orient1 0 pair2 31 orient2 1): 3300330632 nodes, 438880 C3-valid, 0 solutions, 1327s elapsed
Sub-branch INTERRUPTED (thread 20, pair1 7 orient1 0 pair2 20 orient2 1): 3300330709 nodes, 0 C3-valid, 0 solutions, 1341s elapsed
Sub-branch INTERRUPTED (thread 32, pair1 5 orient1 1 pair2 23 orient2 0): 3300330730 nodes, 33241872 C3-valid, 0 solutions, 1344s elapsed
Sub-branch INTERRUPTED (thread 21, pair1 7 orient1 0 pair2 21 orient2 0): 3300330742 nodes, 3827052 C3-valid, 0 solutions, 1344s elapsed
Sub-branch INTERRUPTED (thread 15, pair1 7 orient1 0 pair2 17 orient2 1): 3300330740 nodes, 141525836 C3-valid, 0 solutions, 1344s elapsed
Sub-branch INTERRUPTED (thread 0, pair1 7 orient1 0 pair2 9 orient2 1): 3300330725 nodes, 0 C3-valid, 0 solutions, 1347s elapsed
Sub-branch INTERRUPTED (thread 43, pair1 7 orient1 1 pair2 2 orient2 0): 3300330669 nodes, 1965960 C3-valid, 0 solutions, 1354s elapsed
Sub-branch INTERRUPTED (thread 31, pair1 7 orient1 0 pair2 26 orient2 0): 3300330737 nodes, 500880 C3-valid, 0 solutions, 1354s elapsed
Sub-branch INTERRUPTED (thread 10, pair1 7 orient1 0 pair2 15 orient2 0): 3300330734 nodes, 0 C3-valid, 0 solutions, 1356s elapsed
Sub-branch INTERRUPTED (thread 14, pair1 7 orient1 0 pair2 17 orient2 0): 3300330657 nodes, 230579565 C3-valid, 0 solutions, 1359s elapsed
Sub-branch INTERRUPTED (thread 52, pair1 7 orient1 1 pair2 8 orient2 0): 3300330643 nodes, 3706888 C3-valid, 0 solutions, 1365s elapsed
Sub-branch INTERRUPTED (thread 51, pair1 7 orient1 1 pair2 6 orient2 1): 3300330714 nodes, 3983224 C3-valid, 0 solutions, 1372s elapsed
Sub-branch INTERRUPTED (thread 55, pair1 7 orient1 1 pair2 9 orient2 1): 3300330725 nodes, 0 C3-valid, 0 solutions, 1375s elapsed
Sub-branch INTERRUPTED (thread 42, pair1 7 orient1 1 pair2 1 orient2 1): 3300330751 nodes, 2639920 C3-valid, 0 solutions, 1377s elapsed
Sub-branch INTERRUPTED (thread 49, pair1 8 orient1 0 pair2 11 orient2 0): 3300330715 nodes, 78784 C3-valid, 0 solutions, 1378s elapsed
Sub-branch INTERRUPTED (thread 61, pair1 7 orient1 1 pair2 13 orient2 0): 3300330743 nodes, 5140356 C3-valid, 0 solutions, 1389s elapsed
Sub-branch INTERRUPTED (thread 17, pair1 7 orient1 0 pair2 19 orient2 0): 3300330723 nodes, 0 C3-valid, 0 solutions, 1390s elapsed
Sub-branch INTERRUPTED (thread 50, pair1 8 orient1 0 pair2 11 orient2 1): 3300330735 nodes, 14512 C3-valid, 0 solutions, 1395s elapsed
Sub-branch INTERRUPTED (thread 35, pair1 7 orient1 0 pair2 28 orient2 1): 3300330737 nodes, 0 C3-valid, 0 solutions, 1396s elapsed
Sub-branch INTERRUPTED (thread 4, pair1 7 orient1 1 pair2 16 orient2 1): 3300330714 nodes, 14383016 C3-valid, 0 solutions, 1397s elapsed
Sub-branch INTERRUPTED (thread 36, pair1 8 orient1 0 pair2 3 orient2 1): 3300330722 nodes, 3586688 C3-valid, 0 solutions, 1399s elapsed
Sub-branch INTERRUPTED (thread 59, pair1 8 orient1 0 pair2 16 orient2 1): 3300330722 nodes, 23518394 C3-valid, 0 solutions, 1400s elapsed
Sub-branch INTERRUPTED (thread 53, pair1 8 orient1 0 pair2 13 orient2 1): 3300330733 nodes, 16004384 C3-valid, 0 solutions, 1400s elapsed
Sub-branch INTERRUPTED (thread 24, pair1 7 orient1 1 pair2 27 orient2 0): 3300330731 nodes, 0 C3-valid, 0 solutions, 1402s elapsed
Sub-branch INTERRUPTED (thread 2, pair1 7 orient1 1 pair2 15 orient2 1): 3300330733 nodes, 0 C3-valid, 0 solutions, 1403s elapsed
Sub-branch INTERRUPTED (thread 33, pair1 8 orient1 0 pair2 2 orient2 0): 3300330715 nodes, 3983224 C3-valid, 0 solutions, 1404s elapsed
Sub-branch INTERRUPTED (thread 58, pair1 8 orient1 0 pair2 16 orient2 0): 3300330722 nodes, 23518394 C3-valid, 0 solutions, 1404s elapsed
Sub-branch INTERRUPTED (thread 48, pair1 8 orient1 0 pair2 10 orient2 1): 3300330715 nodes, 78784 C3-valid, 0 solutions, 1404s elapsed
Sub-branch INTERRUPTED (thread 1, pair1 7 orient1 1 pair2 15 orient2 0): 3300330734 nodes, 0 C3-valid, 0 solutions, 1405s elapsed
Sub-branch INTERRUPTED (thread 37, pair1 8 orient1 0 pair2 4 orient2 0): 3300330724 nodes, 3986860 C3-valid, 0 solutions, 1405s elapsed
Sub-branch INTERRUPTED (thread 6, pair1 7 orient1 0 pair2 13 orient2 0): 3300330743 nodes, 5140356 C3-valid, 0 solutions, 1406s elapsed
Sub-branch INTERRUPTED (thread 23, pair1 7 orient1 1 pair2 26 orient2 1): 3300330737 nodes, 500880 C3-valid, 0 solutions, 1410s elapsed
Sub-branch INTERRUPTED (thread 57, pair1 8 orient1 0 pair2 15 orient2 1): 3300330743 nodes, 0 C3-valid, 0 solutions, 1410s elapsed
Sub-branch INTERRUPTED (thread 54, pair1 8 orient1 0 pair2 14 orient2 0): 3300330742 nodes, 19973880 C3-valid, 0 solutions, 1410s elapsed
Sub-branch INTERRUPTED (thread 3, pair1 7 orient1 1 pair2 16 orient2 0): 3300330714 nodes, 14383016 C3-valid, 0 solutions, 1411s elapsed
Sub-branch INTERRUPTED (thread 45, pair1 7 orient1 1 pair2 3 orient2 1): 3300330751 nodes, 2639920 C3-valid, 0 solutions, 1411s elapsed
Sub-branch INTERRUPTED (thread 25, pair1 7 orient1 1 pair2 27 orient2 1): 3300330727 nodes, 0 C3-valid, 0 solutions, 1413s elapsed
Sub-branch INTERRUPTED (thread 9, pair1 7 orient1 1 pair2 19 orient2 1): 3300330735 nodes, 0 C3-valid, 0 solutions, 1414s elapsed
Sub-branch INTERRUPTED (thread 39, pair1 8 orient1 0 pair2 5 orient2 0): 3300330724 nodes, 19167144 C3-valid, 0 solutions, 1416s elapsed
Sub-branch INTERRUPTED (thread 29, pair1 7 orient1 1 pair2 30 orient2 1): 3300330647 nodes, 1246872 C3-valid, 0 solutions, 1418s elapsed
Sub-branch INTERRUPTED (thread 8, pair1 7 orient1 1 pair2 19 orient2 0): 3300330645 nodes, 0 C3-valid, 0 solutions, 1419s elapsed
Sub-branch INTERRUPTED (thread 63, pair1 8 orient1 0 pair2 18 orient2 1): 3300330725 nodes, 0 C3-valid, 0 solutions, 1421s elapsed
Sub-branch INTERRUPTED (thread 56, pair1 8 orient1 0 pair2 15 orient2 0): 3300330743 nodes, 0 C3-valid, 0 solutions, 1422s elapsed
Sub-branch INTERRUPTED (thread 38, pair1 8 orient1 0 pair2 4 orient2 1): 3300330722 nodes, 3586688 C3-valid, 0 solutions, 1425s elapsed
Sub-branch INTERRUPTED (thread 12, pair1 7 orient1 1 pair2 21 orient2 0): 3300330742 nodes, 3827052 C3-valid, 0 solutions, 1426s elapsed
Sub-branch INTERRUPTED (thread 41, pair1 8 orient1 0 pair2 6 orient2 0): 3300330722 nodes, 12280372 C3-valid, 0 solutions, 1429s elapsed
Sub-branch INTERRUPTED (thread 62, pair1 8 orient1 0 pair2 18 orient2 0): 3300330735 nodes, 0 C3-valid, 0 solutions, 1430s elapsed
Sub-branch INTERRUPTED (thread 47, pair1 8 orient1 0 pair2 10 orient2 0): 3300330741 nodes, 21408 C3-valid, 0 solutions, 1432s elapsed
Sub-branch INTERRUPTED (thread 46, pair1 8 orient1 0 pair2 9 orient2 1): 3300330744 nodes, 26320 C3-valid, 0 solutions, 1435s elapsed
Sub-branch INTERRUPTED (thread 7, pair1 7 orient1 1 pair2 18 orient2 0): 3300330733 nodes, 0 C3-valid, 0 solutions, 1442s elapsed
Sub-branch INTERRUPTED (thread 26, pair1 7 orient1 1 pair2 28 orient2 0): 3300330722 nodes, 0 C3-valid, 0 solutions, 1444s elapsed
Sub-branch INTERRUPTED (thread 16, pair1 7 orient1 1 pair2 23 orient2 0): 3300330722 nodes, 10344520 C3-valid, 0 solutions, 1445s elapsed
Sub-branch INTERRUPTED (thread 13, pair1 7 orient1 1 pair2 21 orient2 1): 3300330731 nodes, 4225648 C3-valid, 0 solutions, 1446s elapsed
Sub-branch INTERRUPTED (thread 44, pair1 8 orient1 0 pair2 7 orient2 1): 3300330722 nodes, 5650916 C3-valid, 0 solutions, 1450s elapsed
Sub-branch INTERRUPTED (thread 30, pair1 7 orient1 1 pair2 31 orient2 0): 3300330651 nodes, 370192 C3-valid, 0 solutions, 1454s elapsed
Sub-branch INTERRUPTED (thread 34, pair1 8 orient1 0 pair2 2 orient2 1): 3300330752 nodes, 4387232 C3-valid, 0 solutions, 1464s elapsed
Sub-branch INTERRUPTED (thread 27, pair1 7 orient1 0 pair2 24 orient2 0): 3300330731 nodes, 208263420 C3-valid, 0 solutions, 1466s elapsed
Sub-branch INTERRUPTED (thread 28, pair1 7 orient1 0 pair2 24 orient2 1): 3300330728 nodes, 318935844 C3-valid, 0 solutions, 1467s elapsed
Sub-branch INTERRUPTED (thread 11, pair1 7 orient1 1 pair2 20 orient2 1): 3300330709 nodes, 0 C3-valid, 0 solutions, 1473s elapsed
Sub-branch INTERRUPTED (thread 22, pair1 7 orient1 0 pair2 21 orient2 1): 3300330731 nodes, 4225648 C3-valid, 0 solutions, 1484s elapsed
Sub-branch INTERRUPTED (thread 20, pair1 7 orient1 1 pair2 25 orient2 0): 3300330740 nodes, 0 C3-valid, 0 solutions, 1491s elapsed
Sub-branch INTERRUPTED (thread 40, pair1 8 orient1 0 pair2 5 orient2 1): 3300330722 nodes, 17053148 C3-valid, 0 solutions, 1492s elapsed
Sub-branch INTERRUPTED (thread 21, pair1 7 orient1 1 pair2 25 orient2 1): 3300330673 nodes, 0 C3-valid, 0 solutions, 1494s elapsed
Sub-branch INTERRUPTED (thread 32, pair1 7 orient1 0 pair2 26 orient2 1): 3300330732 nodes, 675738 C3-valid, 0 solutions, 1495s elapsed
Sub-branch INTERRUPTED (thread 15, pair1 7 orient1 1 pair2 22 orient2 1): 3300330656 nodes, 2502576 C3-valid, 0 solutions, 1503s elapsed
Sub-branch INTERRUPTED (thread 0, pair1 7 orient1 1 pair2 14 orient2 1): 3300330715 nodes, 18391440 C3-valid, 0 solutions, 1507s elapsed
Sub-branch INTERRUPTED (thread 31, pair1 7 orient1 1 pair2 31 orient2 1): 3300330666 nodes, 425312 C3-valid, 0 solutions, 1508s elapsed
Sub-branch INTERRUPTED (thread 10, pair1 7 orient1 1 pair2 20 orient2 0): 3300330673 nodes, 0 C3-valid, 0 solutions, 1513s elapsed
Sub-branch INTERRUPTED (thread 43, pair1 8 orient1 0 pair2 7 orient2 0): 3300330724 nodes, 6363700 C3-valid, 0 solutions, 1513s elapsed
Sub-branch INTERRUPTED (thread 14, pair1 7 orient1 1 pair2 22 orient2 0): 3300330730 nodes, 1996176 C3-valid, 0 solutions, 1519s elapsed
Sub-branch INTERRUPTED (thread 51, pair1 8 orient1 0 pair2 12 orient2 1): 3300330707 nodes, 65296 C3-valid, 0 solutions, 1522s elapsed
Sub-branch INTERRUPTED (thread 5, pair1 7 orient1 1 pair2 17 orient2 0): 3300330714 nodes, 211528612 C3-valid, 0 solutions, 1529s elapsed
Sub-branch INTERRUPTED (thread 60, pair1 8 orient1 0 pair2 17 orient2 0): 3300330722 nodes, 199742986 C3-valid, 0 solutions, 1532s elapsed
Sub-branch INTERRUPTED (thread 52, pair1 8 orient1 0 pair2 13 orient2 0): 3300330743 nodes, 8230992 C3-valid, 0 solutions, 1534s elapsed
Sub-branch INTERRUPTED (thread 42, pair1 8 orient1 0 pair2 6 orient2 1): 3300330722 nodes, 12280372 C3-valid, 0 solutions, 1539s elapsed
Sub-branch INTERRUPTED (thread 49, pair1 8 orient1 1 pair2 16 orient2 1): 3300330722 nodes, 23518394 C3-valid, 0 solutions, 1548s elapsed
Sub-branch INTERRUPTED (thread 55, pair1 8 orient1 0 pair2 14 orient2 1): 3300330716 nodes, 36932548 C3-valid, 0 solutions, 1548s elapsed
Sub-branch INTERRUPTED (thread 17, pair1 7 orient1 1 pair2 23 orient2 1): 3300330721 nodes, 9734952 C3-valid, 0 solutions, 1549s elapsed
Sub-branch INTERRUPTED (thread 35, pair1 8 orient1 0 pair2 3 orient2 0): 3300330752 nodes, 4387232 C3-valid, 0 solutions, 1551s elapsed
Sub-branch INTERRUPTED (thread 4, pair1 8 orient1 0 pair2 21 orient2 0): 3300330720 nodes, 9446704 C3-valid, 0 solutions, 1555s elapsed
Sub-branch INTERRUPTED (thread 2, pair1 8 orient1 0 pair2 20 orient2 0): 3300330747 nodes, 71776 C3-valid, 0 solutions, 1556s elapsed
Sub-branch INTERRUPTED (thread 36, pair1 8 orient1 1 pair2 9 orient2 1): 3300330744 nodes, 26320 C3-valid, 0 solutions, 1556s elapsed
Sub-branch INTERRUPTED (thread 37, pair1 8 orient1 1 pair2 10 orient2 0): 3300330715 nodes, 78784 C3-valid, 0 solutions, 1557s elapsed
Sub-branch INTERRUPTED (thread 24, pair1 8 orient1 1 pair2 2 orient2 1): 3300330752 nodes, 4387232 C3-valid, 0 solutions, 1557s elapsed
Sub-branch INTERRUPTED (thread 1, pair1 8 orient1 0 pair2 19 orient2 1): 3300330722 nodes, 0 C3-valid, 0 solutions, 1559s elapsed
Sub-branch INTERRUPTED (thread 59, pair1 8 orient1 1 pair2 21 orient2 1): 3300330748 nodes, 7805428 C3-valid, 0 solutions, 1560s elapsed
Sub-branch INTERRUPTED (thread 53, pair1 8 orient1 1 pair2 18 orient2 1): 3300330725 nodes, 0 C3-valid, 0 solutions, 1560s elapsed
Sub-branch INTERRUPTED (thread 33, pair1 8 orient1 1 pair2 7 orient2 0): 3300330722 nodes, 5650916 C3-valid, 0 solutions, 1562s elapsed
Sub-branch INTERRUPTED (thread 58, pair1 8 orient1 1 pair2 21 orient2 0): 3300330722 nodes, 7154204 C3-valid, 0 solutions, 1563s elapsed
Sub-branch INTERRUPTED (thread 23, pair1 8 orient1 1 pair2 2 orient2 0): 3300330715 nodes, 3983224 C3-valid, 0 solutions, 1563s elapsed
Sub-branch INTERRUPTED (thread 57, pair1 8 orient1 1 pair2 20 orient2 1): 3300330743 nodes, 83264 C3-valid, 0 solutions, 1564s elapsed
Sub-branch INTERRUPTED (thread 3, pair1 8 orient1 0 pair2 20 orient2 1): 3300330723 nodes, 55504 C3-valid, 0 solutions, 1566s elapsed
Sub-branch INTERRUPTED (thread 25, pair1 8 orient1 1 pair2 3 orient2 0): 3300330715 nodes, 3983224 C3-valid, 0 solutions, 1567s elapsed
Sub-branch INTERRUPTED (thread 54, pair1 8 orient1 1 pair2 19 orient2 0): 3300330740 nodes, 0 C3-valid, 0 solutions, 1567s elapsed
Sub-branch INTERRUPTED (thread 45, pair1 8 orient1 0 pair2 9 orient2 0): 3300330744 nodes, 26320 C3-valid, 0 solutions, 1568s elapsed
Sub-branch INTERRUPTED (thread 39, pair1 8 orient1 1 pair2 11 orient2 0): 3300330741 nodes, 21408 C3-valid, 0 solutions, 1569s elapsed
