Time limit: 14400 seconds
Node limit: 10000000000000 (reproducible mode)
Build: Apr 12 2026 03:29:49
King Wen complement distance (x64): 776 (= 12.1250)
Difference distribution: 1:2 2:20 3:13 4:19 6:9 
Super-pairs: 20
Hash table: 4194304 slots (2^22) x 32 bytes = 128 MB per thread
Per-branch node limit: 178571428571 (10000000000000 total / 56 branches)
Total hash memory: 7168 MB (56 threads x 128 MB)
Branches: 56 remaining (56 total), Threads: 56
Time limit: 14400 seconds (4.0 hours)
CPU cores detected: 64

Starting enumeration...

  5229.2B nodes, 236798.4M sol, 6698491201 C3 (34163657 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4100s
  5241.9B nodes, 237147.6M sol, 6715660388 C3 (34257817 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4110s
  5254.5B nodes, 237496.4M sol, 6732883932 C3 (34294223 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4120s
  5267.0B nodes, 237854.5M sol, 6754584482 C3 (34358155 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4130s
  5279.6B nodes, 238226.2M sol, 6779142059 C3 (34376651 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4140s
  5292.3B nodes, 238585.7M sol, 6799122178 C3 (34422897 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4150s
  5305.1B nodes, 238968.4M sol, 6818078149 C3 (34531575 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4160s
  5317.8B nodes, 239327.1M sol, 6834028420 C3 (34607606 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4170s
  5330.6B nodes, 239726.8M sol, 6855303416 C3 (34692496 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4180s
  5343.2B nodes, 240072.2M sol, 6876871881 C3 (34720448 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4190s
  5356.0B nodes, 240444.6M sol, 6895046627 C3 (34797749 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4200s
  5368.7B nodes, 240814.1M sol, 6915427488 C3 (34880091 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4210s
  5381.3B nodes, 241151.7M sol, 6937938456 C3 (35004483 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4220s
  5394.0B nodes, 241493.5M sol, 6954683482 C3 (35021705 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4230s
  5406.9B nodes, 241862.0M sol, 6970523920 C3 (35036107 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4240s
  5419.5B nodes, 242251.2M sol, 6992593438 C3 (35072382 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4250s
  5432.2B nodes, 242611.9M sol, 7015134204 C3 (35093637 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4260s
  5444.9B nodes, 242969.2M sol, 7038513608 C3 (35093861 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4270s
  5457.6B nodes, 243333.8M sol, 7056479605 C3 (35093861 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4280s
  5470.3B nodes, 243705.1M sol, 7077372557 C3 (35095093 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4290s
  5482.9B nodes, 244092.0M sol, 7099960631 C3 (35097821 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4300s
  5495.6B nodes, 244464.0M sol, 7120703254 C3 (35108295 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4310s
  5508.2B nodes, 244843.4M sol, 7138576456 C3 (35116184 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4320s
  5520.9B nodes, 245201.4M sol, 7156471688 C3 (35121485 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4330s
  5533.6B nodes, 245507.2M sol, 7170230387 C3 (35124686 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4340s
  5546.2B nodes, 245819.2M sol, 7188630042 C3 (35144956 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4350s
  5558.8B nodes, 246148.9M sol, 7208697523 C3 (35163164 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4360s
  5571.4B nodes, 246526.5M sol, 7227867940 C3 (35311592 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4370s
  5584.1B nodes, 246885.0M sol, 7248200452 C3 (35408826 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4380s
  5596.8B nodes, 247292.4M sol, 7268648486 C3 (35541545 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4390s
  5609.4B nodes, 247672.2M sol, 7290034242 C3 (35631973 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4400s
  5622.1B nodes, 248059.2M sol, 7312545220 C3 (35665984 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4410s
  5634.9B nodes, 248406.3M sol, 7328640407 C3 (35710832 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4420s
  5647.6B nodes, 248735.4M sol, 7343038607 C3 (35714264 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4430s
  5660.5B nodes, 249097.3M sol, 7356493506 C3 (35781604 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4440s
  5673.4B nodes, 249458.0M sol, 7370941281 C3 (35832662 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4450s
  5686.1B nodes, 249822.2M sol, 7392161267 C3 (35930776 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4460s
  5699.1B nodes, 250164.8M sol, 7404788104 C3 (36007533 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4470s
  5712.0B nodes, 250514.9M sol, 7416678245 C3 (36089296 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4480s
  5724.9B nodes, 250868.2M sol, 7433053677 C3 (36101980 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4490s
  5737.8B nodes, 251242.5M sol, 7445286547 C3 (36117715 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4500s
  5750.6B nodes, 251564.3M sol, 7457182004 C3 (36131133 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4510s
  5763.4B nodes, 251910.2M sol, 7469361569 C3 (36137473 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4520s
  5776.3B nodes, 252255.2M sol, 7481600037 C3 (36138113 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4530s
  5789.0B nodes, 252543.8M sol, 7493530860 C3 (36138113 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4540s
  5801.9B nodes, 252851.8M sol, 7505751414 C3 (36162980 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4550s
  5814.6B nodes, 253179.3M sol, 7519861812 C3 (36178853 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4560s
  5827.3B nodes, 253506.5M sol, 7535538004 C3 (36219893 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4570s
  5840.1B nodes, 253794.6M sol, 7551748882 C3 (36250452 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4580s
  5852.8B nodes, 254100.8M sol, 7568240355 C3 (36301461 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4590s
  5865.5B nodes, 254416.1M sol, 7586896372 C3 (36367059 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4600s
  5878.4B nodes, 254747.1M sol, 7602840539 C3 (36414965 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4610s
  5891.3B nodes, 255094.3M sol, 7616094296 C3 (36447235 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4620s
  5904.1B nodes, 255435.4M sol, 7626567938 C3 (36455475 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4630s
  5916.9B nodes, 255776.6M sol, 7641950322 C3 (36458084 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4640s
  5929.7B nodes, 256157.7M sol, 7658220424 C3 (36458164 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4650s
  5942.5B nodes, 256506.8M sol, 7673745832 C3 (36458164 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4660s
  5955.3B nodes, 256816.2M sol, 7686904724 C3 (36465003 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4670s
  5968.1B nodes, 257195.0M sol, 7703618019 C3 (36467906 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4680s
  5980.8B nodes, 257492.2M sol, 7719348200 C3 (36472427 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4690s
  5993.5B nodes, 257824.7M sol, 7735650084 C3 (36473230 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4700s
  6006.3B nodes, 258118.1M sol, 7752259859 C3 (36489976 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4710s
  6019.0B nodes, 258441.0M sol, 7772084261 C3 (36496642 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4720s
  6031.7B nodes, 258781.6M sol, 7789130560 C3 (36512622 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4730s
  6044.5B nodes, 259087.8M sol, 7806211583 C3 (36516523 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4740s
  6057.2B nodes, 259382.5M sol, 7821858285 C3 (36528114 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4750s
  6069.9B nodes, 259700.1M sol, 7840967062 C3 (36706498 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4760s
  6082.7B nodes, 260041.4M sol, 7856608978 C3 (36796374 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4770s
  6095.5B nodes, 260404.9M sol, 7875474918 C3 (36829404 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4780s
  6108.3B nodes, 260727.3M sol, 7890139254 C3 (36846755 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4790s
  6120.9B nodes, 261076.4M sol, 7907323905 C3 (36862095 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4800s
  6133.7B nodes, 261409.9M sol, 7921055552 C3 (36885818 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4810s
  6146.4B nodes, 261705.1M sol, 7933457703 C3 (36915530 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4820s
  6159.1B nodes, 262015.8M sol, 7946520234 C3 (36978892 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4830s
  6171.9B nodes, 262327.4M sol, 7962203771 C3 (37025391 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4840s
  6184.7B nodes, 262699.8M sol, 7978344638 C3 (37053211 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4850s
  6197.3B nodes, 263028.2M sol, 7995223011 C3 (37060145 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4860s
  6210.0B nodes, 263346.0M sol, 8009561734 C3 (37065718 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4870s
  6222.7B nodes, 263669.6M sol, 8023081885 C3 (37088169 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4880s
  6235.5B nodes, 263972.6M sol, 8036693147 C3 (37139638 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4890s
  6248.1B nodes, 264307.7M sol, 8055637378 C3 (37212627 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4900s
  6260.8B nodes, 264661.7M sol, 8071507710 C3 (37233118 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4910s
  6273.6B nodes, 264974.8M sol, 8085690541 C3 (37243111 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4920s
  6286.3B nodes, 265282.0M sol, 8100623895 C3 (37250652 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4930s
  6299.0B nodes, 265603.7M sol, 8115384586 C3 (37250652 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4940s
  6311.7B nodes, 265932.4M sol, 8131152734 C3 (37250652 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4950s
  6324.3B nodes, 266238.9M sol, 8146605776 C3 (37250652 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4960s
  6337.1B nodes, 266534.3M sol, 8157976825 C3 (37250652 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4970s
  6349.9B nodes, 266834.0M sol, 8170005598 C3 (37250652 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4980s
  6362.7B nodes, 267117.0M sol, 8182534199 C3 (37250652 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 4990s
  6375.6B nodes, 267428.1M sol, 8194076653 C3 (37298637 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5000s
  6388.3B nodes, 267730.5M sol, 8208312041 C3 (37448193 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5010s
  6401.0B nodes, 268078.0M sol, 8227217969 C3 (37545517 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5020s
  6413.7B nodes, 268455.3M sol, 8245995843 C3 (37642778 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5030s
  6426.4B nodes, 268825.1M sol, 8262273913 C3 (37721059 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5040s
  6439.1B nodes, 269211.0M sol, 8279480397 C3 (37782815 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5050s
  6451.8B nodes, 269636.4M sol, 8298666186 C3 (37813517 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5060s
  6464.7B nodes, 270077.3M sol, 8316065414 C3 (37843597 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5070s
  6477.6B nodes, 270438.8M sol, 8329609774 C3 (37866855 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5080s
  6490.6B nodes, 270825.7M sol, 8343461079 C3 (37888906 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5090s
  6503.3B nodes, 271202.9M sol, 8358648810 C3 (37913143 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5100s
  6516.0B nodes, 271591.3M sol, 8373915303 C3 (37928538 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5110s
  6528.6B nodes, 271982.1M sol, 8392443800 C3 (37955090 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5120s
  6541.2B nodes, 272367.4M sol, 8410089377 C3 (37973843 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5130s
  6554.0B nodes, 272755.9M sol, 8425140948 C3 (37983545 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5140s
  6566.7B nodes, 273141.3M sol, 8438200089 C3 (37989902 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5150s
  6579.4B nodes, 273520.5M sol, 8451018783 C3 (38001565 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5160s
  6592.0B nodes, 273930.5M sol, 8465135003 C3 (38012847 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5170s
  6604.7B nodes, 274327.3M sol, 8481051353 C3 (38021090 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5180s
  6617.4B nodes, 274714.4M sol, 8498294369 C3 (38041423 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5190s
  6630.0B nodes, 275087.0M sol, 8513247145 C3 (38058552 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5200s
  6642.6B nodes, 275483.9M sol, 8527742649 C3 (38063904 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5210s
  6655.1B nodes, 275840.6M sol, 8545656632 C3 (38068289 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5220s
  6667.6B nodes, 276206.0M sol, 8564523231 C3 (38081388 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5230s
  6680.0B nodes, 276560.5M sol, 8584459166 C3 (38092646 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5240s
  6692.4B nodes, 276876.6M sol, 8603648468 C3 (38113742 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5250s
  6704.9B nodes, 277197.5M sol, 8621122344 C3 (38126316 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5260s
  6717.5B nodes, 277530.0M sol, 8637087735 C3 (38142756 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5270s
  6730.2B nodes, 277915.6M sol, 8651953452 C3 (38166272 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5280s
  6742.9B nodes, 278272.4M sol, 8666969256 C3 (38214490 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5290s
  6755.6B nodes, 278631.9M sol, 8681785420 C3 (38239982 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5300s
  6768.2B nodes, 279011.9M sol, 8697026285 C3 (38254379 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5310s
  6780.9B nodes, 279411.7M sol, 8711855964 C3 (38266601 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5320s
  6793.5B nodes, 279775.5M sol, 8725829411 C3 (38279701 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5330s
  6806.4B nodes, 280139.2M sol, 8740117194 C3 (38301313 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5340s
  6819.2B nodes, 280523.8M sol, 8756254130 C3 (38396058 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5350s
  6831.9B nodes, 280886.2M sol, 8775272478 C3 (38495366 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5360s
  6844.7B nodes, 281307.4M sol, 8793375742 C3 (38559044 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5370s
  6857.5B nodes, 281709.9M sol, 8809422448 C3 (38601267 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5380s
  6870.2B nodes, 282086.0M sol, 8826122209 C3 (38678006 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5390s
  6883.0B nodes, 282481.6M sol, 8842404575 C3 (38744841 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5400s
  6895.8B nodes, 282867.3M sol, 8857484208 C3 (38797095 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5410s
  6908.6B nodes, 283254.4M sol, 8873585656 C3 (38814859 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5420s
  6921.4B nodes, 283657.6M sol, 8890656334 C3 (38847238 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5430s
  6934.0B nodes, 284053.6M sol, 8909731237 C3 (38908124 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5440s
  6946.6B nodes, 284428.1M sol, 8928846699 C3 (38949330 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5450s
  6959.1B nodes, 284806.6M sol, 8949914086 C3 (38968219 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5460s
  6971.6B nodes, 285147.5M sol, 8969646296 C3 (38974655 stored), 0/56 branches (0%), 0/56 threads, 1275M/s, 5470s
  6984.2B nodes, 285494.1M sol, 8989600098 C3 (38997498 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5480s
  6996.8B nodes, 285808.1M sol, 9008548295 C3 (39047333 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5490s
  7009.5B nodes, 286124.0M sol, 9026634635 C3 (39095644 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5500s
  7022.4B nodes, 286462.8M sol, 9039679451 C3 (39108374 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5510s
  7035.1B nodes, 286807.0M sol, 9054742997 C3 (39119682 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5520s
  7047.8B nodes, 287143.3M sol, 9072484829 C3 (39139761 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5530s
  7060.5B nodes, 287508.9M sol, 9092597180 C3 (39204651 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5540s
  7073.2B nodes, 287866.9M sol, 9110928864 C3 (39287696 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5550s
  7086.0B nodes, 288173.2M sol, 9125858766 C3 (39320505 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5560s
  7098.6B nodes, 288507.5M sol, 9143564971 C3 (39367959 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5570s
  7111.3B nodes, 288892.1M sol, 9160623774 C3 (39534571 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5580s
  7124.1B nodes, 289224.1M sol, 9178628984 C3 (39650552 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5590s
  7136.8B nodes, 289567.7M sol, 9197672145 C3 (39722885 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5600s
  7149.4B nodes, 289887.4M sol, 9213556564 C3 (39764844 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5610s
  7162.0B nodes, 290199.4M sol, 9230311437 C3 (39837574 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5620s
  7174.7B nodes, 290544.1M sol, 9250053422 C3 (39931993 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5631s
  7187.3B nodes, 290873.1M sol, 9269564079 C3 (40028444 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5641s
  7199.8B nodes, 291167.3M sol, 9290215973 C3 (40086385 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5651s
  7212.5B nodes, 291521.9M sol, 9307308722 C3 (40208388 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5661s
  7225.2B nodes, 291873.8M sol, 9324843113 C3 (40326412 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5671s
  7237.9B nodes, 292251.7M sol, 9341299764 C3 (40390905 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5681s
  7250.6B nodes, 292631.3M sol, 9356562690 C3 (40461491 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5691s
  7263.2B nodes, 292994.2M sol, 9373716181 C3 (40524950 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5701s
  7276.0B nodes, 293368.7M sol, 9391771110 C3 (40563289 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5711s
  7288.7B nodes, 293738.2M sol, 9408631326 C3 (40615070 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5721s
  7301.4B nodes, 294115.9M sol, 9428247937 C3 (40794803 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5731s
  7314.2B nodes, 294464.4M sol, 9445780548 C3 (40868919 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5741s
  7326.8B nodes, 294821.9M sol, 9467354601 C3 (41058105 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5751s
  7339.3B nodes, 295187.8M sol, 9490772742 C3 (41176239 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5761s
  7351.9B nodes, 295537.4M sol, 9509062135 C3 (41223296 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5771s
  7364.5B nodes, 295885.5M sol, 9526614215 C3 (41302157 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5781s
  7377.1B nodes, 296198.9M sol, 9544103913 C3 (41407870 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5791s
  7389.7B nodes, 296558.2M sol, 9559979813 C3 (41449185 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5801s
  7402.2B nodes, 296924.7M sol, 9582865168 C3 (41563176 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5811s
  7414.7B nodes, 297211.9M sol, 9603956053 C3 (41655953 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5821s
  7427.3B nodes, 297585.8M sol, 9627307869 C3 (41723017 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5831s
  7439.8B nodes, 297896.1M sol, 9651432843 C3 (41755409 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5841s
  7452.4B nodes, 298226.6M sol, 9672784820 C3 (41804602 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5851s
  7465.1B nodes, 298576.2M sol, 9689629462 C3 (41845897 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5861s
  7477.7B nodes, 298930.1M sol, 9706988497 C3 (41869522 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5871s
  7490.3B nodes, 299258.7M sol, 9722105076 C3 (41892835 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5881s
  7503.0B nodes, 299555.8M sol, 9736953259 C3 (41910830 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5891s
  7515.6B nodes, 299865.6M sol, 9752681216 C3 (41962364 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5901s
  7528.1B nodes, 300184.1M sol, 9770986563 C3 (42062135 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5911s
  7540.7B nodes, 300527.2M sol, 9788857210 C3 (42104874 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5921s
  7553.3B nodes, 300870.3M sol, 9808142448 C3 (42222809 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5931s
  7565.9B nodes, 301237.8M sol, 9828265229 C3 (42292887 stored), 0/56 branches (0%), 0/56 threads, 1274M/s, 5941s
  7578.5B nodes, 301578.3M sol, 9846724481 C3 (42328721 stored), 0/56 branches (0%), 0/56 threads, 1273M/s, 5951s
  7591.1B nodes, 301895.3M sol, 9865705125 C3 (42421615 stored), 0/56 branches (0%), 0/56 threads, 1273M/s, 5961s
  7603.9B nodes, 302243.9M sol, 9880682584 C3 (42457044 stored), 0/56 branches (0%), 0/56 threads, 1273M/s, 5971s
  7616.7B nodes, 302568.9M sol, 9895704704 C3 (42479874 stored), 0/56 branches (0%), 0/56 threads, 1273M/s, 5981s
  7629.3B nodes, 302897.6M sol, 9912552469 C3 (42498744 stored), 0/56 branches (0%), 0/56 threads, 1273M/s, 5991s
  7642.0B nodes, 303214.8M sol, 9931195760 C3 (42507674 stored), 0/56 branches (0%), 0/56 threads, 1273M/s, 6001s
  7654.7B nodes, 303534.4M sol, 9949681687 C3 (42519339 stored), 0/56 branches (0%), 0/56 threads, 1273M/s, 6011s
  7667.4B nodes, 303868.9M sol, 9966391741 C3 (42527887 stored), 0/56 branches (0%), 0/56 threads, 1273M/s, 6021s
  7680.0B nodes, 304223.2M sol, 9985715762 C3 (42594110 stored), 0/56 branches (0%), 0/56 threads, 1273M/s, 6031s
  7692.6B nodes, 304569.0M sol, 10009054462 C3 (42660093 stored), 0/56 branches (0%), 0/56 threads, 1273M/s, 6041s
  7705.1B nodes, 304916.9M sol, 10028593859 C3 (42752450 stored), 0/56 branches (0%), 0/56 threads, 1273M/s, 6051s
  7717.7B nodes, 305232.4M sol, 10047449183 C3 (42802049 stored), 0/56 branches (0%), 0/56 threads, 1273M/s, 6061s
  7730.3B nodes, 305595.6M sol, 10069357533 C3 (42887478 stored), 0/56 branches (0%), 0/56 threads, 1273M/s, 6071s
  7742.9B nodes, 305918.9M sol, 10091292022 C3 (42981328 stored), 0/56 branches (0%), 0/56 threads, 1273M/s, 6081s
  7755.5B nodes, 306245.4M sol, 10110425882 C3 (43015792 stored), 0/56 branches (0%), 0/56 threads, 1273M/s, 6091s
  7768.1B nodes, 306593.0M sol, 10129071653 C3 (43060356 stored), 0/56 branches (0%), 0/56 threads, 1273M/s, 6101s
  7780.7B nodes, 306919.6M sol, 10148410228 C3 (43117048 stored), 0/56 branches (0%), 0/56 threads, 1273M/s, 6111s
  7793.4B nodes, 307288.0M sol, 10166790621 C3 (43139625 stored), 0/56 branches (0%), 0/56 threads, 1273M/s, 6121s
  7806.1B nodes, 307620.1M sol, 10184283350 C3 (43158884 stored), 0/56 branches (0%), 0/56 threads, 1273M/s, 6131s
